p1_lat,p1_long,p2_lat,p2_long,n,region
37.86264,-122.28126,37.86252,-122.28124,64,East Bay
37.86252,-122.28124,37.86225,-122.28121,64,East Bay
37.86225,-122.28121,37.86218,-122.2812,64,East Bay
37.8723,-122.26687,37.87238,-122.26624,21,East Bay
37.87238,-122.26624,37.8724,-122.26615,567,East Bay
37.8724,-122.26615,37.87233,-122.26615,598,East Bay
37.87233,-122.26615,37.87152,-122.26605,598,East Bay
37.87152,-122.26605,37.87147,-122.26605,598,East Bay
37.87147,-122.26605,37.87141,-122.26604,598,East Bay
37.87141,-122.26604,37.87096,-122.26599,598,East Bay
37.87096,-122.26599,37.87067,-122.26596,598,East Bay
37.87067,-122.26596,37.87059,-122.26595,598,East Bay
37.87059,-122.26595,37.87052,-122.26594,584,East Bay
37.87052,-122.26594,37.8702,-122.2659,584,East Bay
37.8702,-122.2659,37.87013,-122.26589,584,East Bay
37.87013,-122.26589,37.86977,-122.26586,584,East Bay
37.86977,-122.26586,37.86973,-122.26586,584,East Bay
37.86973,-122.26586,37.86965,-122.26586,584,East Bay
37.86965,-122.26586,37.86954,-122.26589,561,East Bay
37.86954,-122.26589,37.86895,-122.26624,561,East Bay
37.86895,-122.26624,37.86888,-122.26626,561,East Bay
37.86888,-122.26626,37.86877,-122.26627,561,East Bay
37.86877,-122.26627,37.86871,-122.26626,561,East Bay
37.86694,-122.26582,37.86703,-122.26575,497,East Bay
37.86703,-122.26575,37.86777,-122.26588,497,East Bay
37.86777,-122.26588,37.86779,-122.26588,391,East Bay
37.82555,-122.27522,37.8255,-122.27511,38,East Bay
37.8255,-122.27511,37.82542,-122.27493,38,East Bay
37.82542,-122.27493,37.82518,-122.27396,38,East Bay
37.82518,-122.27396,37.82506,-122.27347,38,East Bay
37.82506,-122.27347,37.82503,-122.27333,38,East Bay
37.82503,-122.27333,37.8248,-122.27237,38,East Bay
37.85848,-122.2532,37.85848,-122.25325,159,East Bay
37.85609,-122.25976,37.85595,-122.25978,196,East Bay
37.77332,-122.44425,37.77416,-122.44442,313,San Francisco
37.77416,-122.44442,37.7751,-122.44461,281,San Francisco
37.7751,-122.44461,37.77603,-122.44479,281,San Francisco
37.77603,-122.44479,37.77624,-122.44314,636,San Francisco
37.77624,-122.44314,37.77644,-122.44151,636,San Francisco
37.77644,-122.44151,37.77665,-122.43987,791,San Francisco
37.77665,-122.43987,37.77674,-122.43916,791,San Francisco
37.77674,-122.43916,37.7768,-122.43873,791,San Francisco
37.7768,-122.43873,37.77681,-122.43867,791,San Francisco
37.77681,-122.43867,37.77685,-122.43832,791,San Francisco
37.77685,-122.43832,37.77686,-122.43824,791,San Francisco
37.77686,-122.43824,37.77687,-122.43815,736,San Francisco
37.78187,-122.41388,37.78201,-122.41283,1437,San Francisco
37.78201,-122.41283,37.78208,-122.41224,1437,San Francisco
37.78208,-122.41224,37.78211,-122.41202,1454,San Francisco
37.78211,-122.41202,37.78213,-122.41184,1454,San Francisco
37.78213,-122.41184,37.78215,-122.41166,1454,San Francisco
37.78215,-122.41166,37.78223,-122.4111,1454,San Francisco
37.78223,-122.4111,37.78225,-122.41062,1454,San Francisco
37.78225,-122.41062,37.78221,-122.41038,1454,San Francisco
37.78221,-122.41038,37.78221,-122.41036,1454,San Francisco
37.77887,-122.41492,37.77885,-122.4149,1027,San Francisco
37.77885,-122.4149,37.77878,-122.41483,1027,San Francisco
37.77878,-122.41483,37.77872,-122.41476,1110,San Francisco
37.77872,-122.41476,37.77868,-122.41471,1110,San Francisco
37.77868,-122.41471,37.77845,-122.41442,538,San Francisco
37.77845,-122.41442,37.77824,-122.41416,538,San Francisco
37.77824,-122.41416,37.77763,-122.41339,538,San Francisco
37.77763,-122.41339,37.77745,-122.41317,538,San Francisco
37.77416,-122.44442,37.77437,-122.44277,32,San Francisco
37.77437,-122.44277,37.77458,-122.44113,32,San Francisco
37.77458,-122.44113,37.77479,-122.43948,32,San Francisco
37.77479,-122.43948,37.77494,-122.43832,32,San Francisco
37.77494,-122.43832,37.775,-122.43786,32,San Francisco
37.775,-122.43786,37.77501,-122.43777,32,San Francisco
37.77332,-122.44425,37.77331,-122.44424,57,San Francisco
37.77331,-122.44424,37.77321,-122.44422,57,San Francisco
37.77321,-122.44422,37.7732,-122.4443,57,San Francisco
37.7732,-122.4443,37.77312,-122.44425,22,San Francisco
37.77312,-122.44425,37.77305,-122.4442,22,San Francisco
37.77305,-122.4442,37.77299,-122.44415,22,San Francisco
37.77299,-122.44415,37.77278,-122.44409,22,San Francisco
37.77278,-122.44409,37.7724,-122.44405,22,San Francisco
37.7724,-122.44405,37.77232,-122.44399,22,San Francisco
37.77232,-122.44399,37.77252,-122.4424,80,San Francisco
37.77252,-122.4424,37.77253,-122.44231,80,San Francisco
37.77253,-122.44231,37.77263,-122.44153,80,San Francisco
37.77263,-122.44153,37.77271,-122.44087,80,San Francisco
37.77271,-122.44087,37.77272,-122.44075,80,San Francisco
37.77272,-122.44075,37.77274,-122.4406,80,San Francisco
37.77274,-122.4406,37.77287,-122.43954,80,San Francisco
37.77287,-122.43954,37.77293,-122.43911,80,San Francisco
37.77875,-122.42337,37.77782,-122.42318,350,San Francisco
37.77782,-122.42318,37.77735,-122.42309,350,San Francisco
37.77735,-122.42309,37.77689,-122.423,350,San Francisco
37.77596,-122.42281,37.77597,-122.42269,951,San Francisco
37.77597,-122.42269,37.77615,-122.42128,951,San Francisco
37.77615,-122.42128,37.77617,-122.42117,951,San Francisco
37.7732,-122.4443,37.77308,-122.44523,35,San Francisco
37.77308,-122.44523,37.77306,-122.44543,35,San Francisco
37.77306,-122.44543,37.77301,-122.44577,35,San Francisco
37.77301,-122.44577,37.77299,-122.44592,35,San Francisco
37.77299,-122.44592,37.77287,-122.4459,125,San Francisco
37.77287,-122.4459,37.77223,-122.44577,125,San Francisco
37.77223,-122.44577,37.77209,-122.44574,125,San Francisco
37.77209,-122.44574,37.772,-122.44572,102,San Francisco
37.772,-122.44572,37.77123,-122.44557,102,San Francisco
37.77123,-122.44557,37.77115,-122.44555,102,San Francisco
37.77115,-122.44555,37.77108,-122.44554,102,San Francisco
37.77108,-122.44554,37.7703,-122.44538,102,San Francisco
37.7703,-122.44538,37.77022,-122.44536,102,San Francisco
37.77022,-122.44536,37.77024,-122.44521,191,San Francisco
37.77024,-122.44521,37.77042,-122.4438,191,San Francisco
37.77042,-122.4438,37.77043,-122.44366,191,San Francisco
37.77043,-122.44366,37.77045,-122.44353,191,San Francisco
37.77045,-122.44353,37.77048,-122.44334,191,San Francisco
37.77048,-122.44334,37.77053,-122.44293,191,San Francisco
37.77053,-122.44293,37.77064,-122.44202,191,San Francisco
37.77064,-122.44202,37.77083,-122.44052,191,San Francisco
37.77083,-122.44052,37.77085,-122.44036,191,San Francisco
37.77085,-122.44036,37.77106,-122.43873,191,San Francisco
37.77106,-122.43873,37.77121,-122.4376,191,San Francisco
37.77121,-122.4376,37.77127,-122.43711,191,San Francisco
37.77127,-122.43711,37.77054,-122.43696,158,San Francisco
37.77054,-122.43696,37.77041,-122.43694,158,San Francisco
37.77041,-122.43694,37.77033,-122.43692,158,San Francisco
37.77033,-122.43692,37.77023,-122.43683,158,San Francisco
37.77023,-122.43683,37.77017,-122.4367,158,San Francisco
37.77017,-122.4367,37.77007,-122.43651,158,San Francisco
37.77007,-122.43651,37.76999,-122.43641,158,San Francisco
37.76999,-122.43641,37.76988,-122.43631,158,San Francisco
37.76988,-122.43631,37.76976,-122.43623,158,San Francisco
37.76976,-122.43623,37.76966,-122.43616,158,San Francisco
37.76966,-122.43616,37.7695,-122.43605,158,San Francisco
37.7695,-122.43605,37.7694,-122.43599,158,San Francisco
37.7694,-122.43599,37.76935,-122.43596,158,San Francisco
37.76935,-122.43596,37.7691,-122.43583,158,San Francisco
37.7691,-122.43583,37.76906,-122.43582,158,San Francisco
37.76906,-122.43582,37.76902,-122.43581,158,San Francisco
37.76902,-122.43581,37.76898,-122.43581,158,San Francisco
37.76898,-122.43581,37.76869,-122.43578,158,San Francisco
37.76869,-122.43578,37.7683,-122.43574,158,San Francisco
37.7683,-122.43574,37.76827,-122.43574,158,San Francisco
37.76827,-122.43574,37.76778,-122.43569,158,San Francisco
37.76778,-122.43569,37.76734,-122.43565,158,San Francisco
37.76734,-122.43565,37.76738,-122.43478,152,San Francisco
37.76738,-122.43478,37.76743,-122.43397,152,San Francisco
37.76743,-122.43397,37.76744,-122.43373,152,San Francisco
37.76744,-122.43373,37.76746,-122.43343,152,San Francisco
37.76746,-122.43343,37.76753,-122.4323,250,San Francisco
37.76753,-122.4323,37.7676,-122.4312,250,San Francisco
37.7676,-122.4312,37.76766,-122.4302,250,San Francisco
37.76766,-122.4302,37.76767,-122.43009,250,San Francisco
37.76767,-122.43009,37.76767,-122.43005,250,San Francisco
37.76767,-122.43005,37.7677,-122.42956,250,San Francisco
37.7677,-122.42956,37.76773,-122.429,250,San Francisco
37.76773,-122.429,37.76773,-122.42899,250,San Francisco
37.76773,-122.42899,37.76773,-122.42897,257,San Francisco
37.76773,-122.42897,37.76774,-122.42879,257,San Francisco
37.76774,-122.42879,37.76775,-122.42863,257,San Francisco
37.76775,-122.42863,37.76776,-122.42852,257,San Francisco
37.76776,-122.42852,37.76829,-122.42785,762,San Francisco
37.76829,-122.42785,37.7685,-122.4276,762,San Francisco
37.7685,-122.4276,37.76856,-122.42752,762,San Francisco
37.76856,-122.42752,37.76873,-122.42727,762,San Francisco
37.76873,-122.42727,37.76888,-122.42707,762,San Francisco
37.76888,-122.42707,37.7689,-122.42705,1292,San Francisco
37.7689,-122.42705,37.76903,-122.42691,1292,San Francisco
37.76903,-122.42691,37.76918,-122.42673,1292,San Francisco
37.7805,-122.41699,37.78043,-122.41698,214,San Francisco
37.78043,-122.41698,37.78039,-122.41698,214,San Francisco
37.78039,-122.41698,37.77973,-122.41684,214,San Francisco
37.77973,-122.41684,37.77958,-122.41681,214,San Francisco
37.77958,-122.41681,37.77942,-122.41678,214,San Francisco
37.77942,-122.41678,37.7788,-122.41665,214,San Francisco
37.7788,-122.41665,37.77868,-122.41662,214,San Francisco
37.74783,-122.42498,37.74784,-122.42486,205,San Francisco
37.74784,-122.42486,37.74784,-122.42471,205,San Francisco
37.86283,-122.29023,37.86284,-122.2902,237,East Bay
37.81086,-122.29174,37.81084,-122.29165,3,East Bay
37.81084,-122.29165,37.81078,-122.2914,3,East Bay
37.86283,-122.29023,37.86283,-122.29028,32,East Bay
37.86283,-122.29028,37.86282,-122.29031,32,East Bay
37.86282,-122.29031,37.8628,-122.29043,32,East Bay
37.8628,-122.29043,37.86264,-122.29123,32,East Bay
37.86264,-122.29123,37.86263,-122.29131,32,East Bay
37.86263,-122.29131,37.86261,-122.29139,32,East Bay
37.86261,-122.29139,37.86242,-122.29232,32,East Bay
37.86242,-122.29232,37.8624,-122.29242,32,East Bay
37.8624,-122.29242,37.86238,-122.29251,32,East Bay
37.86238,-122.29251,37.8622,-122.29344,32,East Bay
37.8622,-122.29344,37.86218,-122.29352,32,East Bay
37.86218,-122.29352,37.86216,-122.2936,32,East Bay
37.86216,-122.2936,37.86197,-122.29455,32,East Bay
37.86197,-122.29455,37.86196,-122.29463,32,East Bay
37.86196,-122.29463,37.86194,-122.29471,32,East Bay
37.86194,-122.29471,37.86189,-122.29498,32,East Bay
37.86189,-122.29498,37.86177,-122.29555,32,East Bay
37.86177,-122.29555,37.86176,-122.29557,32,East Bay
37.86176,-122.29557,37.86174,-122.29567,32,East Bay
37.86174,-122.29567,37.86181,-122.29569,99,East Bay
37.86181,-122.29569,37.86217,-122.29581,99,East Bay
37.86217,-122.29581,37.86256,-122.29593,99,East Bay
37.86256,-122.29593,37.86344,-122.29622,99,East Bay
37.86344,-122.29622,37.86351,-122.29624,99,East Bay
37.86351,-122.29624,37.86357,-122.29626,99,East Bay
37.86357,-122.29626,37.86426,-122.29648,99,East Bay
37.86426,-122.29648,37.86448,-122.29655,99,East Bay
37.86448,-122.29655,37.86482,-122.29666,99,East Bay
37.86482,-122.29666,37.86498,-122.29671,99,East Bay
37.86498,-122.29671,37.86521,-122.29678,99,East Bay
37.86521,-122.29678,37.86527,-122.2968,99,East Bay
37.86527,-122.2968,37.86533,-122.29682,99,East Bay
37.86533,-122.29682,37.86554,-122.29689,99,East Bay
37.86554,-122.29689,37.86671,-122.29727,99,East Bay
37.86671,-122.29727,37.86669,-122.29737,55,East Bay
37.86669,-122.29737,37.86668,-122.2974,55,East Bay
37.86668,-122.2974,37.86648,-122.29842,55,East Bay
37.86648,-122.29842,37.86636,-122.29901,55,East Bay
37.86636,-122.29901,37.86629,-122.29937,55,East Bay
37.86629,-122.29937,37.86629,-122.29938,55,East Bay
37.86572,-122.25391,37.86579,-122.25392,803,East Bay
37.86579,-122.25392,37.86608,-122.25398,803,East Bay
37.86608,-122.25398,37.86649,-122.25407,803,East Bay
37.86649,-122.25407,37.86656,-122.25408,803,East Bay
37.86656,-122.25408,37.86665,-122.25411,1129,East Bay
37.86665,-122.25411,37.86743,-122.25426,1129,East Bay
37.86743,-122.25426,37.86749,-122.25427,1129,East Bay
37.86749,-122.25427,37.86755,-122.25428,1129,East Bay
37.86755,-122.25428,37.86829,-122.25443,1129,East Bay
37.86829,-122.25443,37.86834,-122.25444,1129,East Bay
37.86603,-122.25864,37.86609,-122.25865,533,East Bay
37.86609,-122.25865,37.86685,-122.2588,533,East Bay
37.86685,-122.2588,37.86691,-122.25882,533,East Bay
37.86691,-122.25882,37.86698,-122.25883,533,East Bay
37.86698,-122.25883,37.86772,-122.25898,533,East Bay
37.86772,-122.25898,37.86781,-122.259,533,East Bay
37.86221,-122.28104,37.86228,-122.28106,74,East Bay
37.86228,-122.28106,37.86396,-122.28123,74,East Bay
37.86396,-122.28123,37.86402,-122.28123,74,East Bay
37.86402,-122.28123,37.86409,-122.28124,74,East Bay
37.86409,-122.28124,37.86577,-122.28142,74,East Bay
37.86577,-122.28142,37.86584,-122.28143,74,East Bay
37.86584,-122.28143,37.8659,-122.28143,74,East Bay
37.8659,-122.28143,37.86659,-122.2815,74,East Bay
37.86659,-122.2815,37.86735,-122.28158,74,East Bay
37.86735,-122.28158,37.86741,-122.28159,74,East Bay
37.86741,-122.28159,37.86748,-122.2816,74,East Bay
37.86748,-122.2816,37.86938,-122.28178,74,East Bay
37.86938,-122.28178,37.86945,-122.28179,74,East Bay
37.86945,-122.28179,37.86951,-122.28179,74,East Bay
37.86951,-122.28179,37.87001,-122.28185,74,East Bay
37.87001,-122.28185,37.8702,-122.28186,74,East Bay
37.8702,-122.28186,37.8703,-122.28187,74,East Bay
37.8703,-122.28187,37.87037,-122.28188,74,East Bay
37.8697,-122.27281,37.86971,-122.27269,60,East Bay
37.86971,-122.27269,37.86974,-122.27241,60,East Bay
37.86974,-122.27241,37.86975,-122.27232,60,East Bay
37.86975,-122.27232,37.86978,-122.27212,60,East Bay
37.86978,-122.27212,37.86979,-122.27203,60,East Bay
37.86979,-122.27203,37.86983,-122.27169,60,East Bay
37.86983,-122.27169,37.86989,-122.27122,60,East Bay
37.86989,-122.27122,37.86997,-122.27067,60,East Bay
37.86997,-122.27067,37.86998,-122.27056,60,East Bay
37.8658,-122.26752,37.86587,-122.26753,703,East Bay
37.86587,-122.26753,37.86596,-122.26754,703,East Bay
37.86596,-122.26754,37.86642,-122.26759,703,East Bay
37.86642,-122.26759,37.86645,-122.26759,703,East Bay
37.86645,-122.26759,37.86662,-122.26761,703,East Bay
37.86662,-122.26761,37.8667,-122.26762,703,East Bay
37.8667,-122.26762,37.86672,-122.26746,427,East Bay
37.86672,-122.26746,37.86679,-122.26696,427,East Bay
37.86679,-122.26696,37.8668,-122.26684,427,East Bay
37.8668,-122.26684,37.86683,-122.2666,427,East Bay
37.86683,-122.2666,37.86689,-122.26618,427,East Bay
37.86689,-122.26618,37.86692,-122.26591,427,East Bay
37.86692,-122.26591,37.86694,-122.26582,427,East Bay
37.86581,-122.26743,37.8658,-122.26752,428,East Bay
37.8658,-122.26752,37.86578,-122.26765,142,East Bay
37.8667,-122.26762,37.86679,-122.26763,276,East Bay
37.86679,-122.26763,37.86689,-122.26764,276,East Bay
37.86689,-122.26764,37.86735,-122.26769,276,East Bay
37.86735,-122.26769,37.86745,-122.26771,276,East Bay
37.86745,-122.26771,37.86753,-122.26771,276,East Bay
37.86753,-122.26771,37.86761,-122.26772,276,East Bay
37.86761,-122.26772,37.86768,-122.26773,547,East Bay
37.86768,-122.26773,37.86777,-122.26773,547,East Bay
37.86777,-122.26773,37.86817,-122.26778,547,East Bay
37.86817,-122.26778,37.86826,-122.26779,547,East Bay
37.86826,-122.26779,37.86844,-122.26781,547,East Bay
37.86844,-122.26781,37.86851,-122.26782,547,East Bay
37.86851,-122.26782,37.86858,-122.26783,547,East Bay
37.86858,-122.26783,37.86867,-122.26784,547,East Bay
37.86867,-122.26784,37.86899,-122.26788,547,East Bay
37.86899,-122.26788,37.86917,-122.26789,547,East Bay
37.86917,-122.26789,37.86926,-122.26789,547,East Bay
37.86926,-122.26789,37.86934,-122.26789,547,East Bay
37.86934,-122.26789,37.86941,-122.26788,547,East Bay
37.86941,-122.26788,37.86938,-122.26803,100,East Bay
37.86938,-122.26803,37.86935,-122.26821,141,East Bay
37.86935,-122.26821,37.86921,-122.26924,141,East Bay
37.86921,-122.26924,37.8692,-122.26932,141,East Bay
37.8692,-122.26932,37.86919,-122.26939,141,East Bay
37.86919,-122.26939,37.86914,-122.26982,141,East Bay
37.86914,-122.26982,37.86907,-122.27037,141,East Bay
37.86907,-122.27037,37.86906,-122.27046,141,East Bay
37.86906,-122.27046,37.86905,-122.27055,209,East Bay
37.87156,-122.27301,37.87159,-122.27314,68,East Bay
37.87159,-122.27314,37.87159,-122.2732,68,East Bay
37.87159,-122.2732,37.87152,-122.27371,68,East Bay
37.87152,-122.27371,37.87142,-122.2745,68,East Bay
37.87142,-122.2745,37.8714,-122.27468,68,East Bay
37.8714,-122.27468,37.87139,-122.2748,68,East Bay
37.87139,-122.2748,37.87133,-122.2752,68,East Bay
37.87133,-122.2752,37.87132,-122.27528,68,East Bay
37.87132,-122.27528,37.87131,-122.27537,68,East Bay
37.87131,-122.27537,37.87127,-122.27569,68,East Bay
37.87127,-122.27569,37.87124,-122.27594,68,East Bay
37.87124,-122.27594,37.87121,-122.27617,68,East Bay
37.87121,-122.27617,37.87104,-122.27746,68,East Bay
37.87104,-122.27746,37.87103,-122.27754,68,East Bay
37.87103,-122.27754,37.87102,-122.27762,68,East Bay
37.87102,-122.27762,37.8709,-122.27858,68,East Bay
37.8709,-122.27858,37.87089,-122.27863,68,East Bay
37.87089,-122.27863,37.87089,-122.27868,68,East Bay
37.87089,-122.27868,37.87086,-122.27892,68,East Bay
37.87086,-122.27892,37.87081,-122.27925,68,East Bay
37.87081,-122.27925,37.87076,-122.27971,68,East Bay
37.87076,-122.27971,37.87074,-122.2798,68,East Bay
37.87074,-122.2798,37.87064,-122.27978,57,East Bay
37.86941,-122.26788,37.86948,-122.26788,470,East Bay
37.86948,-122.26788,37.87027,-122.26781,470,East Bay
37.87027,-122.26781,37.87035,-122.2678,470,East Bay
37.87035,-122.2678,37.87031,-122.26806,446,East Bay
37.87035,-122.2678,37.87044,-122.26778,49,East Bay
37.87044,-122.26778,37.87058,-122.26777,49,East Bay
37.87058,-122.26777,37.87077,-122.26774,49,East Bay
37.87077,-122.26774,37.87114,-122.26771,49,East Bay
37.87114,-122.26771,37.87118,-122.26771,49,East Bay
37.87118,-122.26771,37.87125,-122.26771,49,East Bay
37.87125,-122.26771,37.87132,-122.26771,49,East Bay
37.87132,-122.26771,37.87172,-122.26776,49,East Bay
37.87172,-122.26776,37.8719,-122.26778,49,East Bay
37.8719,-122.26778,37.8721,-122.2678,49,East Bay
37.8721,-122.2678,37.87218,-122.26781,49,East Bay
37.87218,-122.26781,37.87227,-122.26783,49,East Bay
37.77008,-122.42922,37.77036,-122.42924,313,San Francisco
37.77046,-122.42844,37.77058,-122.42748,318,San Francisco
37.77058,-122.42748,37.77063,-122.42708,318,San Francisco
